"","Author","Functions","n"
"10690","pablobarbera","c",194
"10691","pablobarbera","CA",4
"10692","pablobarbera","callAPI",64
"10693","pablobarbera","cat",76
"10694","pablobarbera","cbind",24
"10695","pablobarbera","checkinDataToDF",2
"10696","pablobarbera","chol",2
"10697","pablobarbera","class",22
"10698","pablobarbera","classifier",2
"10699","pablobarbera","clean.tweets",2
"10700","pablobarbera","clean.unicode",8
"10701","pablobarbera","cleanDF",2
"10702","pablobarbera","close",20
"10703","pablobarbera","cluster",2
"10704","pablobarbera","clusters",2
"10705","pablobarbera","coef",2
"10706","pablobarbera","colMeans",4
"10707","pablobarbera","colnames",16
"10708","pablobarbera","colSums",8
"10709","pablobarbera","commentsDataToDF",2
"10710","pablobarbera","commentsListToDF",2
"10711","pablobarbera","communities",2
"10712","pablobarbera","compute.cutpoints",2
"10713","pablobarbera","config",16
"10714","pablobarbera","content",12
"10715","pablobarbera","contour",6
"10716","pablobarbera","contour.beta",2
"10717","pablobarbera","coord_equal",2
"10718","pablobarbera","coord_flip",10
"10719","pablobarbera","coord_map",2
"10720","pablobarbera","cor",16
"10721","pablobarbera","Corpus",4
"10722","pablobarbera","countMonthsPosts",2
"10723","pablobarbera","countMonthsTweets",2
"10724","pablobarbera","countWeeksPosts",2
"10725","pablobarbera","coxph",2
"10726","pablobarbera","create_matrix",2
"10727","pablobarbera","createOAuthToken",6
"10728","pablobarbera","CRS",2
"10729","pablobarbera","cshp",2
"10730","pablobarbera","cumsum",2
"10731","pablobarbera","cut",4
"10732","pablobarbera","data",6
"10733","pablobarbera","data.frame",106
"10734","pablobarbera","date_breaks",4
"10735","pablobarbera","date_format",8
"10736","pablobarbera","dbConnect",10
"10737","pablobarbera","dbDisconnect",6
"10738","pablobarbera","dbDriver",10
"10739","pablobarbera","dbeta",4
"10740","pablobarbera","dbGetQuery",4
"10741","pablobarbera","dbWriteTable",6
"10742","pablobarbera","dcauchy",2
"10743","pablobarbera","degree",4
"10744","pablobarbera","density",2
"10745","pablobarbera","deparse",4
"10746","pablobarbera","dev.off",6
"10747","pablobarbera","dexp",2
"10748","pablobarbera","dgamma",2
"10749","pablobarbera","diag",16
"10750","pablobarbera","diff",4
"10751","pablobarbera","difftime",6
"10752","pablobarbera","dim",36
"10753","pablobarbera","dimnames",22
"10754","pablobarbera","dir.create",4
"10755","pablobarbera","dmvnorm",2
"10756","pablobarbera","dnorm",16
"10757","pablobarbera","do.call",44
"10758","pablobarbera","document",2
"10759","pablobarbera","downloadPictures",4
"10760","pablobarbera","dpois",4
"10761","pablobarbera","dropRollCall",4
"10762","pablobarbera","dunif",2
"10763","pablobarbera","duplicated",12
"10764","pablobarbera","durbinWatsonTest",2
"10765","pablobarbera","element_blank",30
"10766","pablobarbera","element_line",10
"10767","pablobarbera","element_rect",14
"10768","pablobarbera","element_text",8
"10769","pablobarbera","enc2utf8",6
"10770","pablobarbera","Encoding",2
"10771","pablobarbera","estimation",4
"10772","pablobarbera","eventDataToDF",2
"10773","pablobarbera","exists",10
"10774","pablobarbera","exp",26
"10775","pablobarbera","exp.lk",2
"10776","pablobarbera","expand.grid",2
"10777","pablobarbera","expand_data",2
"10778","pablobarbera","expand_limits",6
"10779","pablobarbera","expression",6
"10780","pablobarbera","extract",14
"10781","pablobarbera","extract.bribes",2
"10782","pablobarbera","extract.nyu",2
"10783","pablobarbera","extract.results",2
"10784","pablobarbera","facet_grid",14
"10785","pablobarbera","facet_wrap",10
"10786","pablobarbera","factor",18
"10787","pablobarbera","fastgreedy.community",2
"10788","pablobarbera","fbOAuth",2
"10789","pablobarbera","file",20
"10790","pablobarbera","file.exists",4
"10791","pablobarbera","file.info",2
"10792","pablobarbera","file.path",4
"10793","pablobarbera","filterStream",6
"10794","pablobarbera","format",2
"10795","pablobarbera","format.twitter.date",8
"10796","pablobarbera","formatFbDate",12
"10797","pablobarbera","formatTwDate",6
"10798","pablobarbera","fortify",2
"10799","pablobarbera","fromJSON",30
"10800","pablobarbera","gamma",2
"10801","pablobarbera","geom_bar",6
"10802","pablobarbera","geom_boxplot",4
"10803","pablobarbera","geom_density",10
"10804","pablobarbera","geom_errorbar",4
"10805","pablobarbera","geom_hex",2
"10806","pablobarbera","geom_histogram",6
"10807","pablobarbera","geom_hline",6
"10808","pablobarbera","geom_jitter",2
"10809","pablobarbera","geom_line",18
"10810","pablobarbera","geom_linerange",4
"10811","pablobarbera","geom_map",6
"10812","pablobarbera","geom_point",30
"10813","pablobarbera","geom_polygon",2
"10814","pablobarbera","geom_rangeframe",2
"10815","pablobarbera","geom_rect",2
"10816","pablobarbera","geom_ribbon",2
"10817","pablobarbera","geom_rug",2
"10818","pablobarbera","geom_segment",8
"10819","pablobarbera","geom_text",10
"10820","pablobarbera","geom_tile",4
"10821","pablobarbera","geom_violin",2
"10822","pablobarbera","geom_vline",14
"10823","pablobarbera","GET",20
"10824","pablobarbera","get.edgelist",2
"10825","pablobarbera","getCheckins",2
"10826","pablobarbera","getComments",2
"10827","pablobarbera","getCommonHashtags",2
"10828","pablobarbera","getCreated",2
"10829","pablobarbera","getCurRateLimitInfo",2
"10830","pablobarbera","getDescription",2
"10831","pablobarbera","getDoneIDs",2
"10832","pablobarbera","getFollowers",6
"10833","pablobarbera","getFollows",2
"10834","pablobarbera","getFriends",10
"10835","pablobarbera","getGeo",2
"10836","pablobarbera","getInsights",2
"10837","pablobarbera","getLikes",4
"10838","pablobarbera","getLimitFollowers",4
"10839","pablobarbera","getLimitFriends",2
"10840","pablobarbera","getLimitList",2
"10841","pablobarbera","getLimitRate",22
"10842","pablobarbera","getLimitRetweets",2
"10843","pablobarbera","getLimitSearch",2
"10844","pablobarbera","getLimitStatuses",4
"10845","pablobarbera","getLimitTimeline",4
"10846","pablobarbera","getLimitUsers",2
"10847","pablobarbera","getLocation",2
"10848","pablobarbera","getNetwork",4
"10849","pablobarbera","getNewsfeed",2
"10850","pablobarbera","getOAuth",18
"10851","pablobarbera","getPage",4
"10852","pablobarbera","getPost",8
"10853","pablobarbera","getReactions",2
"10854","pablobarbera","getScreenName",2
"10855","pablobarbera","getStatuses",2
"10856","pablobarbera","getStream",6
"10857","pablobarbera","getSubsetIDs",2
"10858","pablobarbera","getTagCount",4
"10859","pablobarbera","getText",2
"10860","pablobarbera","getTimeline",2
"10861","pablobarbera","getTokenVersion",10
"10862","pablobarbera","getURL",6
"10863","pablobarbera","getUser",4
"10864","pablobarbera","getUserMedia",4
"10865","pablobarbera","getUsers",16
"10866","pablobarbera","getwd",6
"10867","pablobarbera","getYahooLoc",2
"10868","pablobarbera","geweke.diag",4
"10869","pablobarbera","geweke.plot",2
"10870","pablobarbera","ggplot",46
"10871","pablobarbera","ggsave",22
"10872","pablobarbera","ggtitle",2
"10873","pablobarbera","gibbs.bivariate",2
"10874","pablobarbera","glm",12
"10875","pablobarbera","glm.nb",2
"10876","pablobarbera","graph.adjacency",4
"10877","pablobarbera","gregexpr",2
"10878","pablobarbera","grep",18
"10879","pablobarbera","grepl",8
"10880","pablobarbera","grid.arrange",4
"10881","pablobarbera","group_by",2
"10882","pablobarbera","gsub",46
"10883","pablobarbera","guide_colorbar",2
"10884","pablobarbera","guide_legend",4
"10885","pablobarbera","guides",4
"10886","pablobarbera","gvisGeoMap",2
"10887","pablobarbera","handshake",8
"10888","pablobarbera","head",18
"10889","pablobarbera","heidel.diag",4
"10890","pablobarbera","hist",12
"10891","pablobarbera","htmlTreeParse",2
"10892","pablobarbera","iconv",6
"10893","pablobarbera","ideal",4
"10894","pablobarbera","ifelse",34
"10895","pablobarbera","inherits",24
"10896","pablobarbera","insightsDataToDF",2
"10897","pablobarbera","install.packages",22
"10898","pablobarbera","install_github",16
"10899","pablobarbera","install_rstan",2
"10900","pablobarbera","intersect",4
"10901","pablobarbera","invisible",12
"10902","pablobarbera","invlogit",6
"10903","pablobarbera","is.character",4
"10904","pablobarbera","is.list",6
"10905","pablobarbera","is.matrix",2
"10906","pablobarbera","is.na",38
"10907","pablobarbera","is.null",88
"10908","pablobarbera","is.numeric",8
"10909","pablobarbera","items_to_array",2
"10910","pablobarbera","items_to_coda",2
"10911","pablobarbera","JSONtoDF",6
"10912","pablobarbera","kphaz.fit",2
"10913","pablobarbera","kphaz.plot",2
"10914","pablobarbera","labs",2
"10915","pablobarbera","lag",2
"10916","pablobarbera","lapply",70
"10917","pablobarbera","last.digit",2
"10918","pablobarbera","latlong2state",2
"10919","pablobarbera","layout.fruchterman.reingold",2
"10920","pablobarbera","layout.fruchterman.reingold.grid",2
"10921","pablobarbera","legislators_to_array",2
"10922","pablobarbera","legislators_to_coda",2
"10923","pablobarbera","length",190
"10924","pablobarbera","levels",10
"10925","pablobarbera","library",130
"10926","pablobarbera","likesDataToDF",4
"10927","pablobarbera","likesListToDF",2
"10928","pablobarbera","lines",28
"10929","pablobarbera","list",160
"10930","pablobarbera","list.files",20
"10931","pablobarbera","lm",16
"10932","pablobarbera","load",68
"10933","pablobarbera","log",26
"10934","pablobarbera","log.post.dens",4
"10935","pablobarbera","logit.loglk",2
"10936","pablobarbera","lpd",10
"10937","pablobarbera","ls",12
"10938","pablobarbera","m.density",2
"10939","pablobarbera","map",4
"10940","pablobarbera","map_data",6
"10941","pablobarbera","map2SpatialPolygons",2
"10942","pablobarbera","mapply",4
"10943","pablobarbera","match",4
"10944","pablobarbera","match.call",2
"10945","pablobarbera","matrix",48
"10946","pablobarbera","max",26
"10947","pablobarbera","max.pred",2
"10948","pablobarbera","mclapply",8
"10949","pablobarbera","mcmc",6
"10950","pablobarbera","mcmc.list",4
"10951","pablobarbera","MCMCirtHier1d",2
"10952","pablobarbera","mean",64
"10953","pablobarbera","median",6
"10954","pablobarbera","melt",6
"10955","pablobarbera","merge",36
"10956","pablobarbera","message",90
"10957","pablobarbera","metropolis.bivariate",2
"10958","pablobarbera","metropolis.logit",8
"10959","pablobarbera","metropolis.poisson",2
"10960","pablobarbera","min",38
"10961","pablobarbera","missing",8
"10962","pablobarbera","ml.logit",2
"10963","pablobarbera","mongo.bson.empty",4
"10964","pablobarbera","mongo.bson.to.list",4
"10965","pablobarbera","mongo.count",6
"10966","pablobarbera","mongo.create",10
"10967","pablobarbera","mongo.cursor.next",4
"10968","pablobarbera","mongo.cursor.value",4
"10969","pablobarbera","mongo.find",4
"10970","pablobarbera","mongo.get.err",2
"10971","pablobarbera","mongo.insert",4
"10972","pablobarbera","monitor",22
"10973","pablobarbera","mtext",8
"10974","pablobarbera","mvrnorm",12
"10975","pablobarbera","na.omit",2
"10976","pablobarbera","naiveBayes",2
"10977","pablobarbera","names",90
"10978","pablobarbera","nchar",16
"10979","pablobarbera","ncol",14
"10980","pablobarbera","new",22
"10981","pablobarbera","newsDataToDF",2
"10982","pablobarbera","normalize",6
"10983","pablobarbera","normalize.item.params",2
"10984","pablobarbera","normalize.theta",2
"10985","pablobarbera","nrow",30
"10986","pablobarbera","oauth_app",14
"10987","pablobarbera","oauth_callback",4
"10988","pablobarbera","oauth_endpoint",4
"10989","pablobarbera","oauth2.0_token",4
"10990","pablobarbera","OAuthRequest",22
"10991","pablobarbera","ols",2
"10992","pablobarbera","optim",14
"10993","pablobarbera","optimize",2
"10994","pablobarbera","options",20
"10995","pablobarbera","order",24
"10996","pablobarbera","over",2
"10997","pablobarbera","p.density",2
"10998","pablobarbera","packageStartupMessage",4
"10999","pablobarbera","packageVersion",4
"11000","pablobarbera","pageDataToDF",4
"11001","pablobarbera","par",22
"11002","pablobarbera","parse.coordinates",6
"11003","pablobarbera","parseMongo",2
"11004","pablobarbera","parseTweets",16
"11005","pablobarbera","parseYahooLoc",2
"11006","pablobarbera","paste",58
"11007","pablobarbera","paste0",98
"11008","pablobarbera","pchisq",2
"11009","pablobarbera","pdf",6
"11010","pablobarbera","percent_format",4
"11011","pablobarbera","plogis",8
"11012","pablobarbera","plot",58
"11013","pablobarbera","pnorm",12
"11014","pablobarbera","poisson",2
"11015","pablobarbera","polr",2
"11016","pablobarbera","popularDataToDF",2
"11017","pablobarbera","position_dodge",4
"11018","pablobarbera","position_jitter",2
"11019","pablobarbera","POST",2
"11020","pablobarbera","postDataToDF",2
"11021","pablobarbera","predict",8
"11022","pablobarbera","prepareForMongo",2
"11023","pablobarbera","print",20
"11024","pablobarbera","prod",2
"11025","pablobarbera","prop.table",6
"11026","pablobarbera","qchisq",2
"11027","pablobarbera","quantile",12
"11028","pablobarbera","rainbow",2
"11029","pablobarbera","range",10
"11030","pablobarbera","rawToChar",6
"11031","pablobarbera","rbeta",2
"11032","pablobarbera","rbind",34
"11033","pablobarbera","reactionsDataToDF",2
"11034","pablobarbera","read.csv",48
"11035","pablobarbera","read.dta",8
"11036","pablobarbera","read.xls",2
"11037","pablobarbera","readHTMLTable",4
"11038","pablobarbera","readline",6
"11039","pablobarbera","readLines",16
"11040","pablobarbera","readTweets",6
"11041","pablobarbera","registerTwitterOAuth",4
"11042","pablobarbera","regmatches",2
"11043","pablobarbera","rel",4
"11044","pablobarbera","removeNumbers",4
"11045","pablobarbera","removePunctuation",2
"11046","pablobarbera","removeSparseTerms",2
"11047","pablobarbera","removeURL",4
"11048","pablobarbera","reorder",2
"11049","pablobarbera","rep",68
"11050","pablobarbera","rep_len",2
"11051","pablobarbera","replicate",4
"11052","pablobarbera","repliesDataToDF",2
"11053","pablobarbera","replyDataToDF",2
"11054","pablobarbera","require",34
"11055","pablobarbera","response.function",2
"11056","pablobarbera","return",188
"11057","pablobarbera","rev",2
"11058","pablobarbera","rexp",4
"11059","pablobarbera","rm",16
"11060","pablobarbera","rmvnorm",2
"11061","pablobarbera","rnorm",36
"11062","pablobarbera","round",32
"11063","pablobarbera","row.names",4
"11064","pablobarbera","rowMeans",4
"11065","pablobarbera","rownames",10
"11066","pablobarbera","rowSums",16
"11067","pablobarbera","rpois",4
"11068","pablobarbera","rtnorm",2
"11069","pablobarbera","runif",22
"11070","pablobarbera","sample",34
"11071","pablobarbera","sampleStream",2
"11072","pablobarbera","sapply",40
"11073","pablobarbera","save",38
"11074","pablobarbera","scale_color_discrete",8
"11075","pablobarbera","scale_color_manual",6
"11076","pablobarbera","scale_fill_continuous",4
"11077","pablobarbera","scale_fill_discrete",2
"11078","pablobarbera","scale_fill_gradient",4
"11079","pablobarbera","scale_fill_gradientn",2
"11080","pablobarbera","scale_fill_manual",8
"11081","pablobarbera","scale_linetype_discrete",2
"11082","pablobarbera","scale_linetype_manual",2
"11083","pablobarbera","scale_shape_manual",4
"11084","pablobarbera","scale_size",2
"11085","pablobarbera","scale_x_continuous",22
"11086","pablobarbera","scale_x_date",6
"11087","pablobarbera","scale_x_datetime",2
"11088","pablobarbera","scale_x_discrete",8
"11089","pablobarbera","scale_x_log10",6
"11090","pablobarbera","scale_y_continuous",32
"11091","pablobarbera","scale_y_discrete",4
"11092","pablobarbera","scale_y_log10",4
"11093","pablobarbera","scan",2
"11094","pablobarbera","sd",20
"11095","pablobarbera","searchDataToDF",2
"11096","pablobarbera","searchFacebook",8
"11097","pablobarbera","searchInstagram",4
"11098","pablobarbera","searchListToDF",4
"11099","pablobarbera","searchPageDataToDF",2
"11100","pablobarbera","searchPages",2
"11101","pablobarbera","searchTwitter",2
"11102","pablobarbera","seq",46
"11103","pablobarbera","seq_along",2
"11104","pablobarbera","set.seed",32
"11105","pablobarbera","setTxtProgressBar",26
"11106","pablobarbera","setwd",50
"11107","pablobarbera","sflist2stanfit",2
"11108","pablobarbera","sharesToDF",2
"11109","pablobarbera","sign_oauth2.0",4
"11110","pablobarbera","simulation",4
"11111","pablobarbera","solve",14
"11112","pablobarbera","sort",18
"11113","pablobarbera","source",40
"11114","pablobarbera","sparseMatrix",4
"11115","pablobarbera","SpatialPoints",2
"11116","pablobarbera","sprintf",6
"11117","pablobarbera","sqrt",26
"11118","pablobarbera","square_prod",2
"11119","pablobarbera","stan",18
"11120","pablobarbera","stan_to_coda",4
"11121","pablobarbera","stat_smooth",2
"11122","pablobarbera","stat_summary",2
"11123","pablobarbera","stop",100
