"autor","funkcja"
"Kushal Dey","as.numeric"
"Kushal Dey","attr"
"Kushal Dey","c"
"Kushal Dey","colnames"
"Kushal Dey","cumsum"
"Kushal Dey","data.frame"
"Kushal Dey","rpois"
"Kushal Dey","element_blank"
"Kushal Dey","element_line"
"Kushal Dey","element_text"
"Kushal Dey","geom_bar"
"Kushal Dey","geom_vline"
"Kushal Dey","dim"
"Kushal Dey","do.call"
"Kushal Dey","droplevels"
"Kushal Dey","factor"
"Kushal Dey","is.data.frame"
"Kushal Dey","lapply"
"Kushal Dey","length"
"Kushal Dey","levels"
"Kushal Dey","list"
"Kushal Dey","names"
"Kushal Dey","nlevels"
"Kushal Dey","nrow"
"Kushal Dey","NROW"
"Kushal Dey","order"
"Kushal Dey","paste"
"Kushal Dey","rep"
"Kushal Dey","return"
"Kushal Dey","round"
"Kushal Dey","rownames"
"Kushal Dey","sapply"
"Kushal Dey","seq"
"Kushal Dey","stop"
"Kushal Dey","t"
"Kushal Dey","table"
"Kushal Dey","unique"
"Kushal Dey","which"
"Kushal Dey","which.max"
"Kushal Dey","ggplot"
"Kushal Dey","ggtitle"
"Kushal Dey","labs"
"Kushal Dey","melt"
"Kushal Dey","panel_border"
"Kushal Dey","scale_fill_manual"
"Kushal Dey","scale_x_discrete"
"Kushal Dey","scale_y_continuous"
"Kushal Dey","theme"
"Kushal Dey","theme_bw"
"Kushal Dey","theme_set"
"Kushal Dey","theme_update"
"Kushal Dey","unit"
"Kushal Dey","xlab"
"Kushal Dey","ylab"
"Kushal Dey","dev.off"
"Kushal Dey","png"
"Kushal Dey","density"
"Kushal Dey","dmultinom"
"Kushal Dey","abline"
"Kushal Dey","axis"
"Kushal Dey","barplot"
"Kushal Dey","par"
"Kushal Dey","topics"
"Kushal Dey","rename"
"Kushal Dey","brewer.pal"
"C. Pacini","abs"
"C. Pacini","all"
"C. Pacini","c"
"C. Pacini",".EBWishsingle"
"C. Pacini",".selThresh"
"C. Pacini","colnames"
"C. Pacini","diag"
"C. Pacini","eigen"
"C. Pacini","is.list"
"C. Pacini","is.na"
"C. Pacini","is.null"
"C. Pacini","cov2cor"
"C. Pacini","clusters"
"C. Pacini","graph.adjacency"
"C. Pacini","hyperg_2F1"
"C. Pacini","length"
"C. Pacini","list"
"C. Pacini","lower.tri"
"C. Pacini","matrix"
"C. Pacini","max"
"C. Pacini","mean"
"C. Pacini","names"
"C. Pacini","ncol"
"C. Pacini","nrow"
"C. Pacini","paste"
"C. Pacini","return"
"C. Pacini","rownames"
"C. Pacini","sign"
"C. Pacini","stop"
"C. Pacini","unlist"
"C. Pacini","which"
"C. Pacini","is.positive.definite"
"C. Pacini","nearPD"
"C. Pacini","median"
"Ernesto Lowy","apply"
"Ernesto Lowy","attr"
"Ernesto Lowy","attributes"
"Ernesto Lowy","write.table"
"Ernesto Lowy",".CoverageBigWigFile"
"Ernesto Lowy","BigWigFile"
"Ernesto Lowy","c"
"Ernesto Lowy","cbind"
"Ernesto Lowy","colnames"
"Ernesto Lowy","is.null"
"Ernesto Lowy","length"
"Ernesto Lowy","seq"
"Ernesto Lowy","setGeneric"
"Ernesto Lowy","quantile"
"Ernesto Lowy","return"
"Ernesto Lowy","readGAlignments"
"Ernesto Lowy",".gff.to.GRanges"
"Ernesto Lowy","bamFlag"
"Ernesto Lowy","countBam"
"Ernesto Lowy","cov.bin"
"Ernesto Lowy","stop"
"Ernesto Lowy","sapply"
"Ernesto Lowy","sum"
"Ernesto Lowy","table"
"Ernesto Lowy","round"
"Ernesto Lowy","sys.parent"
"Ernesto Lowy","unlist"
"Ernesto Lowy","t"
"Ernesto Lowy","with"
"Ernesto Lowy","setMethod"
"Ernesto Lowy","signature"
"Ernesto Lowy","detectCores"
"Ernesto Lowy","file_ext"
"Ernesto Lowy","mclapply"
"Ernesto Lowy","scanBamFlag"
"Ernesto Lowy","ScanBamParam"
"Ernesto Lowy","dev.off"
"Ernesto Lowy","png"
"Ernesto Lowy","aggregate"
"Ernesto Lowy","window"
"Ernesto Lowy","plot"
"Ernesto Lowy","polygon"
"Ernesto Lowy","par"
"Ernesto Lowy","legend"
"Ernesto Lowy","heat.colors"
"Ernesto Lowy","import"
"Ernesto Lowy","path"
"Lara Urban","c"
"Lara Urban","inherits"
"Lara Urban","length"
"Lara Urban","calstat"
"Lara Urban","clusterExport"
"Lara Urban","list"
"Lara Urban","max"
"Lara Urban","min"
"Lara Urban","missing"
"Lara Urban","nrow"
"Lara Urban","order"
"Lara Urban","p.adjust"
"Lara Urban","detectCores"
"Lara Urban","disj"
"Lara Urban","exprs"
"Lara Urban","fData"
"Lara Urban","makeCluster"
"Lara Urban","paste"
"Lara Urban","print"
"Lara Urban","range"
"Lara Urban","row.names"
"Lara Urban","rownames"
"Lara Urban","stop"
"Lara Urban","unique"
"Lara Urban","which"
"Lara Urban","is.factor"
"Lara Urban","is.matrix"
"Lara Urban","is.na"
"Lara Urban","is.numeric"
"Lara Urban","levels"
"Lara Urban","match.call"
"Lara Urban","matrix"
"Lara Urban","names"
"Lara Urban","ncol"
"Lara Urban","nlevels"
"Lara Urban","pmax"
"Lara Urban","pmin"
"Lara Urban","prod"
"Lara Urban","normalise"
"Lara Urban","parLapply"
"Lara Urban","pData"
"Lara Urban","rowVars"
"Lara Urban","stopCluster"
"Lara Urban","Reduce"
"Lara Urban","rep"
"Lara Urban","return"
"Lara Urban","rm"
"Lara Urban","rowSums"
"Lara Urban","sample"
"Lara Urban","sapply"
"Lara Urban","sqrt"
"Lara Urban","sum"
"Lara Urban","t"
"Lara Urban","trunc"
"Lara Urban","unclass"
"Lara Urban","warning"
"Lara Urban","par"
"Lara Urban","plot"
"Lara Urban","segments"
"Lara Urban","text"
"Lara Urban","strwidth"
"Lara Urban","rgb"
"Caitlin McHugh","dim"
"Caitlin McHugh","is.element"
"Caitlin McHugh","is.null"
"Caitlin McHugh","elementMetadata"
"Caitlin McHugh","geneIds"
"Caitlin McHugh","message"
"Caitlin McHugh","paste"
"Caitlin McHugh","rownames"
"Caitlin McHugh","unlist"
"Caitlin McHugh","rnorm"
"Caitlin McHugh","lapply"
"Caitlin McHugh","setName"
"Caitlin McHugh","vegasMarginal"
"Caitlin McHugh","pValue"
"Caitlin McHugh","t"
"Caitlin McHugh","vector"
"Caitlin McHugh","length"
"Caitlin McHugh","library"
"Caitlin McHugh","print"
"Caitlin McHugh","round"
"Caitlin McHugh","col2rgb"
"Caitlin McHugh","rgb"
"Caitlin McHugh","qchisq"
"Caitlin McHugh","rbinom"
"Caitlin McHugh","legend"
"Caitlin McHugh","lines"
"Caitlin McHugh","plot"
"Caitlin McHugh","points"
"Caitlin McHugh","polygon"
"Caitlin McHugh","intersect"
"Jean (Zhijin)","apply"
"Jean (Zhijin)","c"
"Jean (Zhijin)","length"
"Jean (Zhijin)","ECDF"
"Jean (Zhijin)","Mclust"
"Jean (Zhijin)","list"
"Jean (Zhijin)","order"
"Jean (Zhijin)","seq"
"Jean (Zhijin)","suppressWarnings"
"Jean (Zhijin)","vector"
"Jean (Zhijin)","which"
"Jean (Zhijin)","norMix"
"Jean (Zhijin)","qnorMix"
"Jean (Zhijin)","rowSums"
"Jean (Zhijin)","sum"
"Jean (Zhijin)","tapply"
"Jean (Zhijin)","unique"
"Jean (Zhijin)","lapply"
"Jean (Zhijin)","log"
"Jean (Zhijin)","log2"
"Jean (Zhijin)","match.arg"
"Jean (Zhijin)","match.call"
"Jean (Zhijin)","matrix"
"Jean (Zhijin)","max"
"Jean (Zhijin)","min"
"Jean (Zhijin)","ncol"
"Jean (Zhijin)","nrow"
"Jean (Zhijin)","paste"
"Jean (Zhijin)","rbind"
"Jean (Zhijin)","rep"
"Jean (Zhijin)","replicate"
"Jean (Zhijin)","rowMeans"
"Jean (Zhijin)","rownames"
"Jean (Zhijin)","stop"
"Jean (Zhijin)","sweep"
"Jean (Zhijin)","ecdf"
"Jean (Zhijin)","quantile"
"Jean (Zhijin)","smooth.spline"
"Jean (Zhijin)","matplot"
"Jean (Zhijin)","rug"
"Henrik Failmezger","abs"
"Henrik Failmezger","as.character"
"Henrik Failmezger","as.numeric"
"Henrik Failmezger","write.table"
"Henrik Failmezger","readImage"
"Henrik Failmezger","resize"
"Henrik Failmezger","ceiling"
"Henrik Failmezger","dim"
"Henrik Failmezger","file.path"
"Henrik Failmezger","floor"
"Henrik Failmezger","length"
"Henrik Failmezger","message"
"Henrik Failmezger","predict"
"Henrik Failmezger","mean"
"Henrik Failmezger","rgbImage"
"Henrik Failmezger","writeImage"
"Henrik Failmezger","makeBrush"
"Henrik Failmezger","paintObjects"
"Henrik Failmezger","rbind"
"Henrik Failmezger","sum"
"Henrik Failmezger","tabulate"
"Henrik Failmezger","list"
"Henrik Failmezger","max"
"Henrik Failmezger","rep"
"Henrik Failmezger","rm"
"Henrik Failmezger","sapply"
"Henrik Failmezger","unique"
"Henrik Failmezger","unlist"
"Henrik Failmezger","which"
"Henrik Failmezger","sqrt"
"Henrik Failmezger","t"
"Henrik Failmezger","try"
"Henrik Failmezger","min"
"Henrik Failmezger","names"
"Henrik Failmezger","nrow"
"Henrik Failmezger","numeric"
"Henrik Failmezger","order"
"Henrik Failmezger","outer"
"Henrik Failmezger","computeFeatures.moment"
"Henrik Failmezger","computeFeatures.shape"
"Henrik Failmezger","createBinaryImage"
"Henrik Failmezger","distmap"
"Henrik Failmezger","getImageDistance"
"Henrik Failmezger","imageData"
"Henrik Failmezger","interpolate"
"Henrik Failmezger","kde2d"
"Henrik Failmezger","numberOfNeighbors"
"Henrik Failmezger","opening"
"Henrik Failmezger","searchStructures"
"Henrik Failmezger","segmentCytoplasma"
"Henrik Failmezger","segmentStructures"
"Henrik Failmezger","watershed"
"Henrik Failmezger","paste"
"Henrik Failmezger","pmax"
"Henrik Failmezger","pmin"
"Henrik Failmezger","range"
"Henrik Failmezger","rank"
"Henrik Failmezger","require"
"Henrik Failmezger","return"
"Henrik Failmezger","rle"
"Henrik Failmezger","sample"
"Henrik Failmezger","seq_along"
"Henrik Failmezger","signif"
"Henrik Failmezger","sort"
"Henrik Failmezger","stop"
"Henrik Failmezger","substitute"
"Henrik Failmezger","switch"
"Henrik Failmezger","tan"
"Henrik Failmezger","grey"
"Henrik Failmezger","rgb"
"Henrik Failmezger","cutree"
"Henrik Failmezger","dist"
"Henrik Failmezger","hclust"
"Henrik Failmezger","qnorm"
"Henrik Failmezger","quantile"
"Henrik Failmezger","uniroot"
"Henrik Failmezger","par"
"Henrik Failmezger","plot"
"Henrik Failmezger","segments"
"Henrik Failmezger","title"
"Henrik Failmezger","col2rgb"
"Henrik Failmezger","setGraphicsEventHandlers"
"Henrik Failmezger","intersect"
"Henrik Failmezger","image"
"Henrik Failmezger","read.table"
"Henrik Failmezger","UseMethod"
"Henrik Failmezger","warning"
"Lihua Julie","apply"
"Lihua Julie","as.character"
"Lihua Julie","as.data.frame"
"Lihua Julie","write.table"
"Lihua Julie","DNAString"
"Lihua Julie","DNAStringSet"
"Lihua Julie","cbind"
"Lihua Julie","class"
"Lihua Julie","colnames"
"Lihua Julie","data.frame"
"Lihua Julie","file.exists"
"Lihua Julie","getSeq"
"Lihua Julie","hasLetterAt"
"Lihua Julie","neditAt"
"Lihua Julie","translatePattern"
"Lihua Julie","lapply"
"Lihua Julie","regexpr"
"Lihua Julie","rep.int"
"Lihua Julie","seq"
"Lihua Julie","subset"
"Lihua Julie","substr"
"Lihua Julie","t"
"Lihua Julie","toString"
"Lihua Julie","rbind"
"Lihua Julie","readline"
"Lihua Julie","subseq"
"Lihua Julie","Views"
"Lihua Julie","writeHits2"
"Lihua Julie","system.file"
"Lihua Julie","warnings"
"Lihua Julie","write"
"Lihua Julie","values"
"Lihua Julie","read.csv"
"Lihua Julie","setdiff"
"Lihua Julie","hash"
"Sophie Wigmore","c"
"Sophie Wigmore","list"
"Sophie Wigmore","paste"
"Sophie Wigmore","head"
"Sophie Wigmore","a"
"Sophie Wigmore","actionButton"
"Sophie Wigmore","paste0"
"Sophie Wigmore","print"
"Sophie Wigmore","system.file"
"Sophie Wigmore","get"
"Sophie Wigmore","interactive"
"Sophie Wigmore","is.na"
"Sophie Wigmore","actionLink"
"Sophie Wigmore","addResourcePath"
"Sophie Wigmore","br"
"Sophie Wigmore","checkboxGroupInput"
"Sophie Wigmore","column"
"Sophie Wigmore","is.null"
"Sophie Wigmore","length"
"Sophie Wigmore","list.files"
"Sophie Wigmore","options"
"Sophie Wigmore","return"
"Sophie Wigmore","setwd"
"Sophie Wigmore","strsplit"
"Sophie Wigmore","tempdir"
"Sophie Wigmore","unlist"
"Sophie Wigmore","vector"
"Sophie Wigmore","conditionalPanel"
"Sophie Wigmore","dataTableOutput"
"Sophie Wigmore","downloadButton"
"Sophie Wigmore","fileInput"
"Sophie Wigmore","fluidPage"
"Sophie Wigmore","fluidRow"
"Sophie Wigmore","helpText"
"Sophie Wigmore","mainPanel"
"Sophie Wigmore","numericInput"
"Sophie Wigmore","radioButtons"
"Sophie Wigmore","selectInput"
"Sophie Wigmore","shinyUI"
"Sophie Wigmore","sidebarLayout"
"Sophie Wigmore","sidebarPanel"
"Sophie Wigmore","sliderInput"
"Sophie Wigmore","strong"
"Sophie Wigmore","tabPanel"
"Sophie Wigmore","tabsetPanel"
"Sophie Wigmore","textarea"
"Sophie Wigmore","textInput"
"Sophie Wigmore","textOutput"
"Sophie Wigmore","titlePanel"
"Sophie Wigmore","uiOutput"
"Sophie Wigmore","biocLite"
"Sophie Wigmore","read.csv"
"Sophie Wigmore","read.table"
"Sophie Wigmore","zip"
"Sophie Wigmore","useShinyjs"
"Sophie Wigmore","wellPanel"
"Sophie Wigmore","hash"
"Helen Lindsay","c"
"Helen Lindsay","close"
"Helen Lindsay","file"
"Helen Lindsay","relist"
"Helen Lindsay",".explodeCigarOpCombs"
"Helen Lindsay","CharacterList"
"Helen Lindsay","file.exists"
"Helen Lindsay","gsub"
"Helen Lindsay","ifelse"
"Helen Lindsay","isTRUE"
"Helen Lindsay","readLines"
"Helen Lindsay","return"
"Helen Lindsay","as"
"Helen Lindsay","start"
"Helen Lindsay","cigar"
"Helen Lindsay","cigarRangesAlongReferenceSpace"
"Helen Lindsay","countIndels"
"Helen Lindsay","CrisprSet"
"Helen Lindsay","explodeCigarOpLengths"
"Helen Lindsay","sprintf"
"Helen Lindsay","warning"
"Helen Lindsay","writeLines"
"Helen Lindsay","list"
"Helen Lindsay","match"
"Helen Lindsay","names"
"Helen Lindsay","order"
"Helen Lindsay","outer"
"Helen Lindsay","paste0"
"Helen Lindsay","seq_along"
"Helen Lindsay","standardGeneric"
"Helen Lindsay","stop"
"Helen Lindsay","sum"
"Helen Lindsay","unique"
"Helen Lindsay","unlist"
"Helen Lindsay","vector"
"Helen Lindsay","stopifnot"
"Helen Lindsay","strrep"
"Helen Lindsay","which"
"Helen Lindsay","rownames"
"Helen Lindsay","setGeneric"
"Helen Lindsay","setMethod"
"Helen Lindsay","explodeCigarOps"
"Helen Lindsay","mcols"
"Helen Lindsay","overlapsAny"
"Helen Lindsay","queryHits"
"Helen Lindsay","ranges"
"Helen Lindsay","reverseComplement"
"Helen Lindsay","sequenceLayer"
"Helen Lindsay","stackStrings"
"Helen Lindsay","strand"
"Helen Lindsay","width"
"Helen Lindsay","grid.arrange"
"Helen Lindsay","grid.rect"
"Helen Lindsay","IRanges"
"Helen Lindsay","isFALSE"
"Helen Lindsay","renameSeqlevels"
"Helen Lindsay","scale_shape_identity"
"Helen Lindsay","seqlevels"
"Helen Lindsay","seqnames"
"Helen Lindsay","subjectHits"
"Helen Lindsay","theme"
"Helen Lindsay","theme_minimal"
"Helen Lindsay","rowsum"
"Helen Lindsay","sapply"
"Helen Lindsay","seq"
"Helen Lindsay","seq_len"
"Helen Lindsay","split"
"Helen Lindsay","strsplit"
"Helen Lindsay","t"
"Helen Lindsay","rev"
"Helen Lindsay","round"
"Helen Lindsay","rowSums"
"Helen Lindsay","end"
"Helen Lindsay","colorRampPalette"
"Helen Lindsay","signature"
"Helen Lindsay","setdiff"
"Helen Lindsay","modifyList"
"Helen Lindsay","union"
"Helen Lindsay","select"
"Helen Lindsay","transcripts"
"Helen Lindsay","unit"
"Helen Lindsay","xlab"
"Helen Lindsay","ylab"
"Helen Lindsay","SerialParam"
"Helen Lindsay","seqsToAln"
"Helen Lindsay","structure"
"Helen Lindsay","suppressWarnings"
"Helen Lindsay","table"
"Helen Lindsay","unname"
"Helen Lindsay","shift"
"Benilton S","emptyenv"
"Benilton S","library.dynam.unload"
"Benilton S","new.env"
"Benilton S","packageDescription"
"Benilton S","affyCdfNames"
"Benilton S","assayDataNew"
"Benilton S","packageStartupMessage"
"Benilton S","cat"
"Benilton S","cbind"
"Benilton S","colnames"
"Benilton S","data.frame"
"Benilton S","exists"
"Benilton S","setMethod"
"Benilton S","dnorm"
"Benilton S",".Defunct"
"Benilton S","cleancdfname"
"Benilton S","illuminaCdfNames"
"Benilton S","isLoaded"
"Benilton S","ldPath"
"Benilton S","medianSummaries"
"Benilton S","file.exists"
"Benilton S","file.path"
"Benilton S","gsub"
"Benilton S","is.character"
"Benilton S","is.null"
"Benilton S","length"
"Benilton S","load"
"Benilton S","match.arg"
"Benilton S","message"
"Benilton S","ncol"
"Benilton S","paste"
"Benilton S","pmax"
"Benilton S","pmin"
"Benilton S","rep"
"Benilton S","return"
"Benilton S","rownames"
"Benilton S","search"
"Benilton S","seq"
"Benilton S","seq_along"
"Benilton S","stop"
"Benilton S","stopifnot"
"Benilton S","strptime"
"Benilton S","strsplit"
"Benilton S","system.file"
"Benilton S","tolower"
"Benilton S","tryCatch"
"Benilton S","vector"
"Benilton S","new"
"Benilton S","read.celfile"
"Benilton S","read.celfile.header"
"Benilton S","validCdfNames"
"Benilton S","splitIndicesByNode"
"Benilton S","stupidSplineBasis"
"Benilton S","C2"
"Benilton S","C3"
"Benilton S","CA"
"Benilton S","calculateRBaf"
"Benilton S","calculateRBafCNSet"
"Benilton S","calculateRTheta"
"Benilton S","calls"
"Benilton S","CB"
"Benilton S","chromosome"
"Benilton S","confs"
"Benilton S","constructBafLrrSetListFrom"
"Benilton S","constructOligoSetListFrom"
"Benilton S","copyEnv"
"Benilton S","dbvn"
"Benilton S","featureData"
"Benilton S","featureNames"
"Benilton S","foreach"
"Benilton S","strwrap"
"Benilton S","sum"
"Benilton S","sweep"
"Benilton S","switch"
"Benilton S","unique"
"Benilton S","unlist"
"Benilton S","warning"
"Benilton S","which"
"Benilton S","which.min"
"Benilton S","mad"
"Benilton S","median"
"Benilton S","quantile"
"Benilton S","sd"
"Benilton S","abline"
"Benilton S","plot"
"Benilton S","smoothScatter"
"Benilton S","signature"
"Benilton S","intersect"
"Benilton S","xyplot"
"Benilton S","setAs"
"Benilton S","setReplaceMethod"
"Benilton S","setTxtProgressBar"
"Benilton S","txtProgressBar"
"Benilton S","setdiff"
"Benilton S","genomeBuild"
"Benilton S","genotypeCorrelation"
"Benilton S","genotypes"
"Benilton S","getCor"
"Benilton S","getIntensity"
"Benilton S","getNu"
"Benilton S","getPhi"
"Benilton S","getVar"
"Benilton S","initializeBigMatrix"
"Benilton S","isPackageLoaded"
"Benilton S","isSnp"
"Benilton S","nuA"
"Benilton S","nuB"
"Benilton S","phenoData"
"Benilton S","phiA"
"Benilton S","phiB"
"Benilton S","phiPrimeA"
"Benilton S","phiPrimeB"
"Benilton S","position"
"Benilton S","processByChromosome"
"Benilton S","sampleNames"
"Benilton S","snpCallProbability"
"Benilton S","storageMode"
"Benilton S","xyplotcrlmm"
"Benilton S","isCall"
"Benilton S","lmFxn"
"Benilton S","loader"
"Benilton S","lpolygon"
"Benilton S","madA.AA"
"Benilton S","madA.AB"
"Benilton S","madA.BB"
"Benilton S","madB.AA"
"Benilton S","madB.AB"
"Benilton S","madB.BB"
"Benilton S","medianA.AA"
"Benilton S","medianA.AB"
"Benilton S","medianA.BB"
"Benilton S","medianB.AA"
"Benilton S","medianB.AB"
"Benilton S","medianB.BB"
"Benilton S","mylabel"
"Benilton S","myLabels"
"Benilton S","N.AA"
"Benilton S","N.AB"
"Benilton S","N.BB"
"Benilton S","normalize.quantiles.use.target"
"Benilton S","Ns"
"Benilton S","nu"
"Benilton S","numberGenotypes"
"Benilton S","ocLapply"
"Benilton S","ocProbesets"
"Benilton S","panel.grid"
"Benilton S","sub"
"Benilton S","rowMeans"
"Benilton S","rowSums"
"Benilton S","sample"
"Benilton S","sapply"
"Benilton S","seq_len"
"Benilton S","set.seed"
"Benilton S","solve"
"Benilton S","sort"
"Benilton S","split"
"Benilton S","sqrt"
"Benilton S","suppressWarnings"
"Benilton S","table"
"Benilton S","panel.number"
"Benilton S","panel.xyplot"
"Benilton S","pData"
"Benilton S","phi"
"Benilton S","protocolData"
"Benilton S","rowCors"
"Benilton S","rowMAD"
"Benilton S","rowMedians"
"Benilton S","rowSds"
"Benilton S","shrink"
"Benilton S","union"
"Benilton S","shrinkGenotypeSummaries"
"Benilton S","shrinkSummary"
"Benilton S","snprmaAffy"
"Benilton S","splitIndicesByLength"
"Benilton S","stripnames"
"Benilton S","summarizeMaleXNps"
"Benilton S","summarizeXGenotypes"
"Benilton S","summaryFxn"
"Benilton S","summaryStats"
"Benilton S","tau2A.AA"
"Benilton S","tau2A.BB"
"Benilton S","tau2B.AA"
"Benilton S","tau2B.BB"
"Benilton S","updateCors"
"Benilton S","whichMarkers"
"Benilton S","whichPlatform"
"Alex Pickering","c"
"Alex Pickering","ifelse"
"Alex Pickering","browseURL"
"Alex Pickering","actionButton"
"Alex Pickering","br"
"Alex Pickering","length"
"Alex Pickering","sapply"
"Alex Pickering","setNames"
"Alex Pickering","datatable"
"Alex Pickering","dataTableOutput"
"Alex Pickering","dataTableProxy"
"Alex Pickering","fillCol"
"Alex Pickering","fillRow"
"Alex Pickering","strsplit"
"Alex Pickering","is.null"
"Alex Pickering","make.names"
"Alex Pickering","message"
"Alex Pickering","ncol"
"Alex Pickering","nrow"
"Alex Pickering","paste"
"Alex Pickering","paste0"
"Alex Pickering","Position"
"Alex Pickering","saveRDS"
"Alex Pickering","seq_along"
"Alex Pickering","tolower"
"Alex Pickering","gadgetTitleBar"
"Alex Pickering","hr"
"Alex Pickering","icon"
"Alex Pickering","isolate"
"Alex Pickering","loopData"
"Alex Pickering","miniButtonBlock"
"Alex Pickering","miniContentPanel"
"Alex Pickering","miniPage"
"Alex Pickering","miniTabPanel"
"Alex Pickering","miniTabstripPanel"
"Alex Pickering","miniTitleBarButton"
"Alex Pickering","observeEvent"
"Alex Pickering","paneViewer"
